"ID","State.Name","Year","Age","Incidence"
"22ef4b0","Arizona",2013,"85-89",6604.24175363981
"64a13dd","Arizona",2013,"90-94",5604.57904972012
"f99cf89","Arizona",2014,"65-69",5914.57983353626
"1537672","Arizona",2014,"70-74",7196.51410057375
"9a1fc95","Arizona",2014,"75-79",8160.36223867431
"9ab8ea8","Arizona",2014,"80-84",7836.55774359452
"896fe83","Arizona",2014,"85-89",6616.80774462023
"84773e5","Arizona",2014,"90-94",5585.8608445312
"ac3657d","Arizona",2015,"65-69",5988.40121959799
"d471117","Arizona",2015,"70-74",7313.03289674126
"4ff6334","Arizona",2015,"75-79",8283.37229063717
"658c4d7","Arizona",2015,"80-84",7911.9376434778
"797bb68","Arizona",2015,"85-89",6670.64400006987
"98d9803","Arizona",2015,"90-94",5612.34366590129
"b842eb8","Arizona",2016,"65-69",5985.7130872243
"6af58ab","Arizona",2016,"70-74",7362.55346154961
"6c73f6c","Arizona",2016,"75-79",8473.97272968147
"1a08cec","Arizona",2016,"80-84",8201.93669072529
"4234a03","Arizona",2016,"85-89",6991.91464515341
"8e215cc","Arizona",2016,"90-94",5956.32392724594
"86f6a90","Arizona",2017,"65-69",5958.75400596148
"c477bc8","Arizona",2017,"70-74",7357.71604146128
"a3ebe5c","Arizona",2017,"75-79",8588.93951011525
"0a4d518","Arizona",2017,"80-84",8436.75365163094
"c21147e","Arizona",2017,"85-89",7270.33861982719
"53d1a43","Arizona",2017,"90-94",6277.87673316782
"f00f2a1","Arizona",2018,"65-69",5856.47312833219
"4849b3c","Arizona",2018,"70-74",7137.89149148006
"43f5d7c","Arizona",2018,"75-79",8206.82404753885
"5c3710e","Arizona",2018,"80-84",7985.42063960876
"aa5687a","Arizona",2018,"85-89",6892.25183725298
"ccfb66f","Arizona",2018,"90-94",5983.59016294093
"aadfefe","Arizona",2019,"65-69",5631.95967232558
"40712af","Arizona",2019,"70-74",6636.0122952
"af6fad9","Arizona",2019,"75-79",7282.61302642661
"f098771","Arizona",2019,"80-84",6856.34162115204
"f31017b","Arizona",2019,"85-89",5923.7825267406
"0dd0f31","Arizona",2019,"90-94",5177.0321553175
"ca95992","Arkansas",1990,"65-69",4500.69177222532
"09fcf84","Arkansas",1990,"70-74",4647.74434534977
"7844623","Arkansas",1990,"75-79",4202.65232330847
"9db5a10","Arkansas",1990,"80-84",3642.061306815
"758cf5a","Arkansas",1990,"85-89",3316.7803948867
"6eee35b","Arkansas",1990,"90-94",3093.86793924594
"3a82997","Arkansas",1991,"65-69",4113.26119829301
"6ab2ee0","Arkansas",1991,"70-74",4268.13968730134
"0f0eca3","Arkansas",1991,"75-79",3938.3880503402
"929db85","Arkansas",1991,"80-84",3483.45298455835
"0c0e8cf","Arkansas",1991,"85-89",3194.21297476991
"dd4fcc9","Arkansas",1991,"90-94",3010.71057238136
"f6b68bf","Arkansas",1992,"65-69",3762.88069404395
"08c2813","Arkansas",1992,"70-74",3925.35827756729
"d35e774","Arkansas",1992,"75-79",3701.57216138122
"0687eb9","Arkansas",1992,"80-84",3343.30770533032
"4fe29aa","Arkansas",1992,"85-89",3090.62980763727
"2384ed4","Arkansas",1992,"90-94",2948.16589679354
"f051763","Arkansas",1993,"65-69",3470.56863219151
"2db0248","Arkansas",1993,"70-74",3640.62618731774
"e383817","Arkansas",1993,"75-79",3513.11406845433
"8510c3f","Arkansas",1993,"80-84",3240.10383657993
"7a0f09c","Arkansas",1993,"85-89",3012.23619094014
"9b754d2","Arkansas",1993,"90-94",2905.66822700379
"8223f05","Arkansas",1994,"65-69",3259.02664738723
"9656434","Arkansas",1994,"70-74",3434.71828219336
"5f29c81","Arkansas",1994,"75-79",3383.54811797074
"bdb573a","Arkansas",1994,"80-84",3180.93354125274
"11b66de","Arkansas",1994,"85-89",2969.43984253104
"f8c7930","Arkansas",1994,"90-94",2889.41014570243
"b7b2342","Arkansas",1995,"65-69",3149.53605023704
"b4e9bc6","Arkansas",1995,"70-74",3330.32049106818
"380bb1b","Arkansas",1995,"75-79",3336.49667983769
"f12eb26","Arkansas",1995,"80-84",3172.52471549358
"1b05d94","Arkansas",1995,"85-89",2970.92810514196
"42d4a3d","Arkansas",1995,"90-94",2897.22709629598
"5ea9c4b","Arkansas",1996,"65-69",3112.62414201509
"4ab6370","Arkansas",1996,"70-74",3295.60740702649
"32f7cdd","Arkansas",1996,"75-79",3337.90194066134
"73eafb1","Arkansas",1996,"80-84",3207.62116909282
"839b8e6","Arkansas",1996,"85-89",3011.80796444302
"81840f5","Arkansas",1996,"90-94",2936.52077157745
"86eb66c","Arkansas",1997,"65-69",3098.54007789036
"40edf8a","Arkansas",1997,"70-74",3283.9964560427
"bfc0014","Arkansas",1997,"75-79",3352.69446287021
"294f00b","Arkansas",1997,"80-84",3255.03622916433
"a77ce36","Arkansas",1997,"85-89",3071.61399388087
"d5e7c5f","Arkansas",1997,"90-94",3000.72264956896
"f7e0ffb","Arkansas",1998,"65-69",3101.07915711808
"69b0b24","Arkansas",1998,"70-74",3286.83757807277
"226a8ea","Arkansas",1998,"75-79",3380.00575391459
"549ca46","Arkansas",1998,"80-84",3312.68663606899
"c7a9910","Arkansas",1998,"85-89",3140.81306487945
"0511ff8","Arkansas",1998,"90-94",3069.87515291705
"40ab287","Arkansas",1999,"65-69",3112.9816037869
"fd0151b","Arkansas",1999,"70-74",3302.74793150212
"5ea8f0a","Arkansas",1999,"75-79",3417.33811428538
"4d280b9","Arkansas",1999,"80-84",3365.72138832077
"743e360","Arkansas",1999,"85-89",3200.87827214275
"d475678","Arkansas",1999,"90-94",3128.77208228823
"7648f00","Arkansas",2000,"65-69",3126.74321368386
"31a891a","Arkansas",2000,"70-74",3325.44907349517
"b25b5d9","Arkansas",2000,"75-79",3464.71797601668
"fb9fb1e","Arkansas",2000,"80-84",3416.51138715669
"70dbaa7","Arkansas",2000,"85-89",3232.08788550393
"11b0486","Arkansas",2000,"90-94",3161.75831493253
"73fc9c7","Arkansas",2001,"65-69",3136.25110402095
"eab1781","Arkansas",2001,"70-74",3356.8249935399
"5141a12","Arkansas",2001,"75-79",3519.91361399702
"312b3cc","Arkansas",2001,"80-84",3457.11223157629
"122a27f","Arkansas",2001,"85-89",3250.76260162664
"8ee56ff","Arkansas",2001,"90-94",3169.43285182845
"b5cecb6","Arkansas",2002,"65-69",3141.74920081489
"398e4eb","Arkansas",2002,"70-74",3394.97409979021
"d623fc8","Arkansas",2002,"75-79",3584.55736372252
"635b429","Arkansas",2002,"80-84",3497.16525201365
"3a29dba","Arkansas",2002,"85-89",3273.08535703555
"de6bd02","Arkansas",2002,"90-94",3169.24654281419
"9ec89c5","Arkansas",2003,"65-69",3145.81707136929
"1c570c5","Arkansas",2003,"70-74",3435.83406145593
"5a1046c","Arkansas",2003,"75-79",3648.36509978836
"e8c8504","Arkansas",2003,"80-84",3541.26625102723
"371aff3","Arkansas",2003,"85-89",3306.73734305601
"c7e65fb","Arkansas",2003,"90-94",3175.93926946074
"0a4aa37","Arkansas",2004,"65-69",3151.46341637704
"d5d2f71","Arkansas",2004,"70-74",3472.76890018011
"91f2e73","Arkansas",2004,"75-79",3711.90274055841
"6c9b791","Arkansas",2004,"80-84",3591.17944063007
"8d72852","Arkansas",2004,"85-89",3346.10049865636
"961a37e","Arkansas",2004,"90-94",3196.33154414053
"bca8f4a","Arkansas",2005,"65-69",3162.09118923548
"8fa380b","Arkansas",2005,"70-74",3499.73076369737
"40c22d3","Arkansas",2005,"75-79",3768.3821349658
"2d34a81","Arkansas",2005,"80-84",3654.06971010827
"25cb3f7","Arkansas",2005,"85-89",3402.34869472397
"9203437","Arkansas",2005,"90-94",3231.08002620176
"dc229f3","Arkansas",2006,"65-69",3300.24941148679
"32548c7","Arkansas",2006,"70-74",3709.46960003782
"7221541","Arkansas",2006,"75-79",4070.64934282007
"0e1f9e4","Arkansas",2006,"80-84",3963.9981833496
"e7b92c5","Arkansas",2006,"85-89",3646.24166105206
"4bb3b19","Arkansas",2006,"90-94",3418.68154759799
"7868c46","Arkansas",2007,"65-69",3616.08805217019
"8a67e5d","Arkansas",2007,"70-74",4190.3276078963
"ddc4a00","Arkansas",2007,"75-79",4722.2972048013
"a378666","Arkansas",2007,"80-84",4613.7248595739
"8d5d9e0","Arkansas",2007,"85-89",4148.8796063314
"0b87667","Arkansas",2007,"90-94",3795.6852319992
"4a18e4b","Arkansas",2008,"65-69",4003.72459674601
"78bb4a4","Arkansas",2008,"70-74",4779.51688465239
"327eaab","Arkansas",2008,"75-79",5503.52471089601
"ffb8a81","Arkansas",2008,"80-84",5369.94411692108
"f46a709","Arkansas",2008,"85-89",4741.53571686761
"04d3696","Arkansas",2008,"90-94",4243.82372572342
"495aba9","Arkansas",2009,"65-69",4357.08041672294
"13be94e","Arkansas",2009,"70-74",5313.80833572139
"5538c31","Arkansas",2009,"75-79",6189.69645935493
"40e3560","Arkansas",2009,"80-84",6015.49939426648
"80f186c","Arkansas",2009,"85-89",5248.95496901873
"bc46cc6","Arkansas",2009,"90-94",4627.75024766845
"acfdb60","Arkansas",2010,"65-69",4571.12739457015
"719f9c6","Arkansas",2010,"70-74",5632.7226541218
"bf1cee3","Arkansas",2010,"75-79",6556.71211004082
"9decb84","Arkansas",2010,"80-84",6322.96304417584
"27cd2ce","Arkansas",2010,"85-89",5505.0401617852
"9b952a2","Arkansas",2010,"90-94",4833.03046806401
"8704354","Arkansas",2011,"65-69",4668.25470633609
"36b7a69","Arkansas",2011,"70-74",5771.85049423926
"0a32039","Arkansas",2011,"75-79",6664.08620531417
"b663c0c","Arkansas",2011,"80-84",6368.81112505929
"77bc93e","Arkansas",2011,"85-89",5549.1022064321
"30d8bfb","Arkansas",2011,"90-94",4872.94241230388
"0459f35","Arkansas",2012,"65-69",4748.36383465652
"2b59f94","Arkansas",2012,"70-74",5884.17576489864
"5d504cb","Arkansas",2012,"75-79",6734.1276267921
"aeb1e78","Arkansas",2012,"80-84",6383.03542892832
"afa96cc","Arkansas",2012,"85-89",5560.31906825834
"b24e46e","Arkansas",2012,"90-94",4872.52160659349
"96ad67d","Arkansas",2013,"65-69",4818.34171934693
"a901d3e","Arkansas",2013,"70-74",5979.71208497362
"bdabf1a","Arkansas",2013,"75-79",6785.03723390092
"c734cd6","Arkansas",2013,"80-84",6386.70066680297
"494ab27","Arkansas",2013,"85-89",5550.60080586324
"aaac413","Arkansas",2013,"90-94",4860.84388301459
"11058fa","Arkansas",2014,"65-69",4886.56694721881
"f740e6e","Arkansas",2014,"70-74",6068.23162780392
"bd55895","Arkansas",2014,"75-79",6834.8307783427
"6918c2b","Arkansas",2014,"80-84",6393.34631917118
"36879c3","Arkansas",2014,"85-89",5549.13612592053
"0bcd9d4","Arkansas",2014,"90-94",4857.5095808563
"6c4f9ce","Arkansas",2015,"65-69",4959.16309844154
"875302d","Arkansas",2015,"70-74",6160.61990814864
"88b530a","Arkansas",2015,"75-79",6906.48739941988
"9f32833","Arkansas",2015,"80-84",6419.61461335094
"78713ee","Arkansas",2015,"85-89",5574.72720616793
"83bb0f6","Arkansas",2015,"90-94",4893.00738756202
"5c46800","Arkansas",2016,"65-69",5107.76475473142
"d501083","Arkansas",2016,"70-74",6299.9786879471
"af39314","Arkansas",2016,"75-79",7139.9077192095
"13fe6de","Arkansas",2016,"80-84",6756.47691046679
"b4d7c3a","Arkansas",2016,"85-89",5892.51861087237
"f439f78","Arkansas",2016,"90-94",5196.58597504974
"102ab98","Arkansas",2017,"65-69",5231.40873034849
"8948f89","Arkansas",2017,"70-74",6392.67838233172
"7e8e906","Arkansas",2017,"75-79",7328.31070221013
"1afb9b0","Arkansas",2017,"80-84",7076.72707980297
"a3d5cf5","Arkansas",2017,"85-89",6189.09948318944
"46e6816","Arkansas",2017,"90-94",5492.68143528813
"5dd752e","Arkansas",2018,"65-69",5183.62674381927
"d75e80d","Arkansas",2018,"70-74",6237.68515075807
"927fd2a","Arkansas",2018,"75-79",7072.80262018108
"3ad1686","Arkansas",2018,"80-84",6811.47880984552
"b7a4274","Arkansas",2018,"85-89",5959.54024499335
"d4bd824","Arkansas",2018,"90-94",5303.78563601332
"c8b0874","Arkansas",2019,"65-69",5000.44553030856
"8f2c178","Arkansas",2019,"70-74",5846.78462162663
"0a6769e","Arkansas",2019,"75-79",6417.78205004347
"82a28e3","Arkansas",2019,"80-84",6063.37454582204
"682fc43","Arkansas",2019,"85-89",5303.00539104446
"635cf2d","Arkansas",2019,"90-94",4729.88119007597
"f7a36f4","California",1990,"65-69",4875.17689212847
"7a71866","California",1990,"70-74",4988.9736834471
"dd9a77f","California",1990,"75-79",4398.07798543463
"2e2eebc","California",1990,"80-84",3735.6984062145
"e4973ad","California",1990,"85-89",3370.35672973088
"18762d1","California",1990,"90-94",3105.97417637717
"cd340dc","California",1991,"65-69",4440.88710898275
"6f276d6","California",1991,"70-74",4574.30402288176
"e7a8b02","California",1991,"75-79",4141.95299729689
"1fa6fc4","California",1991,"80-84",3601.33968211415
"67d8c86","California",1991,"85-89",3266.01101125566
"71b4ef9","California",1991,"90-94",3020.58715689116
"1521e21","California",1992,"65-69",4045.26062421798
"a12ddac","California",1992,"70-74",4198.60007453189
"62ab1a3","California",1992,"75-79",3912.30103032671
"f70c821","California",1992,"80-84",3485.22169377856
"86a5f07","California",1992,"85-89",3175.71592752298
"9945df3","California",1992,"90-94",2948.71295602414
"6fb7b6f","California",1993,"65-69",3713.25333206347
"0c558a7","California",1993,"70-74",3884.84417938444
"8857a5a","California",1993,"75-79",3728.1329324442
"e06634d","California",1993,"80-84",3397.94979362427
"0db88e0","California",1993,"85-89",3110.26758018761
"93ac2aa","California",1993,"90-94",2896.31762971468
"c5b3e8b","California",1994,"65-69",3469.98676669579
"2b7427a","California",1994,"70-74",3657.56038312929
"de55a8f","California",1994,"75-79",3604.29712605684
"b102bc8","California",1994,"80-84",3351.35875410574
"d52131f","California",1994,"85-89",3078.6124686447
"7347050","California",1994,"90-94",2875.01094800555
"a8891d4","California",1995,"65-69",3340.51960073318
"50aebcc","California",1995,"70-74",3539.914723468
"5fab689","California",1995,"75-79",3558.75279873355
"05cc1f4","California",1995,"80-84",3357.84001297796
"38adbf6","California",1995,"85-89",3088.69669368602
"39e4b1c","California",1995,"90-94",2892.44105095159
"456aed6","California",1996,"65-69",3283.72035852505
"3ab5be8","California",1996,"70-74",3492.74143392246
"ee474ee","California",1996,"75-79",3563.3097255281
"783bf14","California",1996,"80-84",3399.53830966025
"749755f","California",1996,"85-89",3132.35467029551
"9cce151","California",1996,"90-94",2943.1385742444
"70e3ed4","California",1997,"65-69",3241.51163532746
"df32a47","California",1997,"70-74",3461.47978483265
"0769bad","California",1997,"75-79",3578.30193351322
"207e29b","California",1997,"80-84",3448.27203408492
"16e256c","California",1997,"85-89",3189.05089865693
"4ae7531","California",1997,"90-94",3002.3684963747
"18bc7d4","California",1998,"65-69",3213.36376633828
"5afceb5","California",1998,"70-74",3446.67465265845
"e37b85d","California",1998,"75-79",3602.01537337732
"aa07b70","California",1998,"80-84",3503.16350693638
"8696550","California",1998,"85-89",3247.20114556829
"9cacd75","California",1998,"90-94",3060.74973196174
"00effeb","California",1999,"65-69",3198.76372831399
"e7ac7ec","California",1999,"70-74",3447.87968441961
"dd33622","California",1999,"75-79",3635.66478313353
"4b78b0b","California",1999,"80-84",3558.81137689622
"261104c","California",1999,"85-89",3297.35373168394
"f3e8d67","California",1999,"90-94",3108.56495234577
"44ba4d7","California",2000,"65-69",3197.3809423354
"e3d0123","California",2000,"70-74",3465.31842899899
"37f0d8e","California",2000,"75-79",3678.27241394191
"2dee8c8","California",2000,"80-84",3614.51868719581
"825b6e5","California",2000,"85-89",3330.46309346929
"27f90b2","California",2000,"90-94",3135.01421413422
"d288df0","California",2001,"65-69",3206.98843171924
"d69d37a","California",2001,"70-74",3498.77322978232
"8890a3f","California",2001,"75-79",3735.19781511274
"65b682c","California",2001,"80-84",3671.80363817137
"908d302","California",2001,"85-89",3358.22600672838
"fc79def","California",2001,"90-94",3151.35690645607
"9f160b1","California",2002,"65-69",3224.34256489893
"bbc41b1","California",2002,"70-74",3543.36111891509
"048183b","California",2002,"75-79",3807.53046799502
"9fca888","California",2002,"80-84",3735.37297100897
"3c15aa9","California",2002,"85-89",3398.7452849182
"7821a7b","California",2002,"90-94",3177.58927931169
"afd0cad","California",2003,"65-69",3247.06329811492
"da2d151","California",2003,"70-74",3591.4247859776
"f459ba0","California",2003,"75-79",3888.44092644418
"22d1803","California",2003,"80-84",3805.83432290079
"378b434","California",2003,"85-89",3455.90005301347
"9e802ec","California",2003,"90-94",3215.93853678442
"1e67d92","California",2004,"65-69",3272.63295105401
"8dbdb73","California",2004,"70-74",3636.11138396529
"d12841d","California",2004,"75-79",3969.71116701907
"7b0b35e","California",2004,"80-84",3887.28409576977
"2b817a2","California",2004,"85-89",3528.04161599964
"b581ef4","California",2004,"90-94",3270.55274491521
"06bcd41","California",2005,"65-69",3298.70463301612
"b8997ce","California",2005,"70-74",3670.61548577596
"344772b","California",2005,"75-79",4044.40005913042
"df69067","California",2005,"80-84",3980.58411814571
"82169ac","California",2005,"85-89",3618.35977659356
"07cc69f","California",2005,"90-94",3345.9406204342
"e7ffbc5","California",2006,"65-69",3458.29200616345
"3da4dd2","California",2006,"70-74",3900.10972675374
"3e6a5ff","California",2006,"75-79",4401.17600335869
"04ae229","California",2006,"80-84",4380.23482531681
"59593d7","California",2006,"85-89",3943.09884877167
"80cd31d","California",2006,"90-94",3590.67696637187
"64aff62","California",2007,"65-69",3812.19417867142
"1ffce8b","California",2007,"70-74",4422.84160825416
"f282805","California",2007,"75-79",5164.31562544833
"c42d1ce","California",2007,"80-84",5195.95270941841
"9df355a","California",2007,"85-89",4579.30223063254
"c5b653d","California",2007,"90-94",4053.56674069749
"f22cbff","California",2008,"65-69",4249.61621050454
"c7e257c","California",2008,"70-74",5071.03678925284
"ee40116","California",2008,"75-79",6078.55472970305
"f625d06","California",2008,"80-84",6152.03271727275
"875e8b5","California",2008,"85-89",5318.86157931401
"d81faf4","California",2008,"90-94",4595.62866562313
"5cf8e2c","California",2009,"65-69",4659.40804152855
"cdd21b6","California",2009,"70-74",5676.37255260446
"8206893","California",2009,"75-79",6889.47512722342
"665bf24","California",2009,"80-84",6969.28448606127
"2c4608b","California",2009,"85-89",5958.31646108012
"2a40b45","California",2009,"90-94",5071.8119421581
"f245988","California",2010,"65-69",4930.70117175325
"632d78b","California",2010,"70-74",6070.53426501129
"0e215e2","California",2010,"75-79",7343.66938252072
"5964e1e","California",2010,"80-84",7370.66029230604
"863a61c","California",2010,"85-89",6290.76576365659
"1b4c983","California",2010,"90-94",5345.27347567553
"e0da8cc","California",2011,"65-69",5087.49451660311
"299704e","California",2011,"70-74",6284.06169628457
"f287390","California",2011,"75-79",7498.62826075469
"004e5f7","California",2011,"80-84",7443.71446873678
"4f58fb0","California",2011,"85-89",6364.5945748439
"c369bd1","California",2011,"90-94",5425.88663295209
"e0a0128","California",2012,"65-69",5225.76342307887
"2008683","California",2012,"70-74",6464.88732670971
"2f7089a","California",2012,"75-79",7602.22303932383
"1352272","California",2012,"80-84",7477.73929739034
"48be382","California",2012,"85-89",6387.64091740703
"e613c2c","California",2012,"90-94",5443.02361947997
"3805e96","California",2013,"65-69",5343.81900469889
"395020c","California",2013,"70-74",6620.87460899502
"552030e","California",2013,"75-79",7684.14561480912
"485095b","California",2013,"80-84",7494.68269666416
"0a627d5","California",2013,"85-89",6393.72465557779
"39aafb9","California",2013,"90-94",5436.84548970239
"2083c1a","California",2014,"65-69",5440.39825110131
"0829dbf","California",2014,"70-74",6759.39437755513
"b1b307a","California",2014,"75-79",7772.6509328066
"e6ab179","California",2014,"80-84",7518.1208149947
"d0e90f3","California",2014,"85-89",6413.91565136917
"0874d61","California",2014,"90-94",5452.38847126914
"0af3640","California",2015,"65-69",5511.4817282836
"8dd718d","California",2015,"70-74",6888.12039263003
"9209b4b","California",2015,"75-79",7896.64847771299
"44f400b","California",2015,"80-84",7573.04101286582
"b414195","California",2015,"85-89",6481.22849862993
"8c066ac","California",2015,"90-94",5530.8090807111
"7811dea","California",2016,"65-69",5529.35355885661
"549128f","California",2016,"70-74",6987.40372136705
"046f033","California",2016,"75-79",8210.51871850544
"2ff5cb1","California",2016,"80-84",8013.0918570778
"d786681","California",2016,"85-89",6901.38118774475
"975d240","California",2016,"90-94",5910.46203873136
"12bd730","California",2017,"65-69",5519.1917102741
"11be27e","California",2017,"70-74",7016.52822577884
"954cff8","California",2017,"75-79",8444.1220183855
"efd95e6","California",2017,"80-84",8411.54093166298
"225f62c","California",2017,"85-89",7268.7985413434
"b977145","California",2017,"90-94",6242.14632609091
"5c61cd3","California",2018,"65-69",5416.96146869191
"c978e8f","California",2018,"70-74",6804.05354918749
"b10c1bb","California",2018,"75-79",8075.88807594568
"49641c1","California",2018,"80-84",7982.46669107856
